,TX_AGGREGATION_TIMER_NOMINAL,MEASURE_INTERVAL_S,hops,pdr,plr,aggregation_efficiency,energy
269,1260,1800,1,1.0,0.0,0.979381443298969,301827.5808128158
270,1260,1800,2,1.0,0.0,0.0,286041.64541303157
271,1260,1800,3,1.0,0.0,0.0,286809.8342320325
272,1320,1800,0,0.22105263157894736,0.5263157894736842,0.9895833333333334,301530.6835559927
273,1320,1800,0,1.0,0.0,0.979381443298969,301930.4359116989
274,1320,1800,0,1.0,0.0,0.9791666666666666,309856.5244953592
275,1320,1800,0,1.0,0.0,0.979381443298969,316513.92582313094
276,1320,1800,0,1.0,0.0,0.9896907216494846,317852.5442877689
277,1320,1800,0,1.0,0.0,0.9896907216494846,318565.6403029267
278,1320,1800,1,0.22105263157894736,0.5263157894736842,0.0,291971.51172660734
279,1320,1800,1,1.0,0.0,0.0,286893.3724625297
280,1320,1800,1,0.9894736842105263,0.0,0.0,300710.78803433507
281,1320,1800,1,1.0,0.0,0.0,300854.4110371046
282,1320,1800,1,0.8105263157894737,0.18947368421052632,0.0,301104.33969004726
283,1320,1800,1,0.9894736842105263,0.010526315789473684,0.0,301573.779183278
284,1320,1800,1,1.0,0.0,0.979381443298969,303027.0741333161
285,1320,1800,1,1.0,0.0,0.979381443298969,302846.68135275936
286,1320,1800,2,1.0,0.0,0.0,286822.82370842254
287,1320,1800,3,1.0,0.0,0.0,286541.72763302893
288,1380,1800,0,0.5894736842105263,0.4,0.9895833333333334,302667.44228619884
289,1380,1800,0,1.0,0.0,0.979381443298969,302843.8687236703
290,1380,1800,0,1.0,0.0,0.979381443298969,315576.58957262733
291,1380,1800,0,1.0,0.0,0.979381443298969,317487.27806734474
292,1380,1800,0,1.0,0.0,0.9896907216494846,317994.3991062802
293,1380,1800,0,1.0,0.0,0.9896907216494846,318270.3174203673
294,1380,1800,1,0.5894736842105263,0.4,0.0,291001.0656245713
295,1380,1800,1,1.0,0.0,0.0,287136.3419707794
296,1380,1800,1,1.0,0.0,0.0,301290.8415098773
297,1380,1800,1,1.0,0.0,0.0,301422.38132429094
298,1380,1800,1,1.0,0.0,0.0,302490.9390070762
299,1380,1800,1,1.0,0.0,0.0,301572.2061971981
300,1380,1800,1,1.0,0.0,0.979381443298969,302698.46677256166
301,1380,1800,1,1.0,0.0,0.979381443298969,302411.56252391526
302,1380,1800,2,1.0,0.0,0.0,286525.5958512569
303,1380,1800,3,1.0,0.0,0.0,287239.7296767233
304,1440,1800,0,0.8210526315789474,0.14736842105263157,0.9895833333333334,302993.9680548786
305,1440,1800,0,1.0,0.0,0.979381443298969,303341.56074839114
306,1440,1800,0,1.0,0.0,0.9895833333333334,316900.88039103395
307,1440,1800,0,1.0,0.0,0.9690721649484536,317347.37649118586
308,1440,1800,0,1.0,0.0,0.9896907216494846,317768.78924965917
309,1440,1800,0,1.0,0.0,0.9896907216494846,317806.5214150249
310,1440,1800,1,0.8210526315789474,0.14736842105263157,0.0,288633.44572330324
311,1440,1800,1,1.0,0.0,0.0,288112.06777980557
312,1440,1800,1,1.0,0.0,0.0,302501.05692652863
313,1440,1800,1,0.9894736842105263,0.0,0.0,302816.46139380254
314,1440,1800,1,0.5578947368421052,0.4421052631578947,0.0,302710.93656227546
315,1440,1800,1,1.0,0.0,0.0,302317.7812495447
316,1440,1800,1,1.0,0.0,0.979381443298969,303639.1808265018
317,1440,1800,1,1.0,0.0,0.9690721649484536,303592.21872868453
318,1440,1800,2,1.0,0.0,0.0,288144.58161258185
319,1440,1800,3,0.9894736842105263,0.0,0.0,287471.6941946029
320,1500,1800,0,0.25263157894736843,0.7052631578947368,0.9895833333333334,302670.96122906194
321,1500,1800,0,1.0,0.0,0.979381443298969,303505.4853915001
322,1500,1800,0,1.0,0.0,0.9690721649484536,315161.1305412378
323,1500,1800,0,1.0,0.0,0.979381443298969,319854.8988365085
324,1500,1800,0,1.0,0.0,0.9896907216494846,318521.2651411193
325,1500,1800,0,0.9894736842105263,0.0,0.9896907216494846,319550.6193286815
326,1500,1800,1,0.25263157894736843,0.7052631578947368,0.0,296832.38707481493
327,1500,1800,1,1.0,0.0,0.0,288348.7283225863
328,1500,1800,1,0.9894736842105263,0.0,0.0,302102.6635101782
329,1500,1800,1,1.0,0.0,0.0,301940.4636335196
330,1500,1800,1,0.8631578947368421,0.12631578947368421,0.0,302504.47243578103
331,1500,1800,1,0.9157894736842105,0.07368421052631578,0.0,301920.28442725434
332,1500,1800,1,1.0,0.0,0.979381443298969,303281.98516021454
333,1500,1800,1,0.9894736842105263,0.0,0.979381443298969,303856.05350187735
334,1500,1800,2,1.0,0.0,0.0,288018.55604547705
335,1500,1800,3,0.9894736842105263,0.0,0.0,288047.2430108097
336,1560,1800,0,0.7684210526315789,0.23157894736842105,0.9895833333333334,303631.8207943256
337,1560,1800,0,1.0,0.0,0.979381443298969,303802.7520888254
338,1560,1800,0,1.0,0.0,0.979381443298969,319089.38841784257
339,1560,1800,0,1.0,0.0,0.979381443298969,319304.451631263
340,1560,1800,0,1.0,0.0,0.9896907216494846,320308.051994667
341,1560,1800,0,1.0,0.0,0.9896907216494846,320466.73789829726
342,1560,1800,1,0.7684210526315789,0.23157894736842105,0.0,291362.4811125803
