,TX_AGGREGATION_TIMER_NOMINAL,MEASURE_INTERVAL_S,hops,pdr,plr,aggregation_efficiency,energy
62,480,1800,2,1.0,0.0,0.0,296053.7854042756
63,480,1800,3,1.0,0.0,0.0,292330.00632147695
64,540,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
65,540,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
66,540,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
67,540,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
68,540,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
69,540,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
70,540,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
71,540,1800,1,1.0,0.0,0.0,292538.88563050184
72,540,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
73,540,1800,1,1.0,0.0,0.0,306209.59152457654
74,540,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
75,540,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
76,540,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
77,540,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
78,540,1800,2,1.0,0.0,0.0,296053.7854042756
79,540,1800,3,1.0,0.0,0.0,292330.00632147695
80,600,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
81,600,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
82,600,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
83,600,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
84,600,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
85,600,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
86,600,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
87,600,1800,1,1.0,0.0,0.0,292538.88563050184
88,600,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
89,600,1800,1,1.0,0.0,0.0,306209.59152457654
90,600,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
91,600,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
92,600,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
93,600,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
94,600,1800,2,1.0,0.0,0.0,296053.7854042756
95,600,1800,3,1.0,0.0,0.0,292330.00632147695
96,660,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
97,660,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
98,660,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
99,660,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
100,660,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
101,660,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
102,660,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
103,660,1800,1,1.0,0.0,0.0,292538.88563050184
104,660,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
105,660,1800,1,1.0,0.0,0.0,306209.59152457654
106,660,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
107,660,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
108,660,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
109,660,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
110,660,1800,2,1.0,0.0,0.0,296053.7854042756
111,660,1800,3,1.0,0.0,0.0,292330.00632147695
112,720,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
113,720,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
114,720,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
115,720,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
116,720,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
117,720,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
118,720,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
119,720,1800,1,1.0,0.0,0.0,292538.88563050184
120,720,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
121,720,1800,1,1.0,0.0,0.0,306209.59152457654
122,720,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
123,720,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
124,720,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
125,720,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
126,720,1800,2,1.0,0.0,0.0,296053.7854042756
127,720,1800,3,1.0,0.0,0.0,292330.00632147695
128,780,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
129,780,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
130,780,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
131,780,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
132,780,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
133,780,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
134,780,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
135,780,1800,1,1.0,0.0,0.0,292538.88563050184
136,780,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
137,780,1800,1,1.0,0.0,0.0,306209.59152457654
138,780,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
139,780,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
140,780,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
141,780,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
142,780,1800,2,1.0,0.0,0.0,296053.7854042756
143,780,1800,3,1.0,0.0,0.0,292330.00632147695
144,840,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
145,840,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
146,840,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
147,840,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
148,840,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
149,840,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
150,840,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
151,840,1800,1,1.0,0.0,0.0,292538.88563050184
152,840,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
153,840,1800,1,1.0,0.0,0.0,306209.59152457654
154,840,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
155,840,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
156,840,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
157,840,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
158,840,1800,2,1.0,0.0,0.0,296053.7854042756
159,840,1800,3,1.0,0.0,0.0,292330.00632147695
160,900,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
161,900,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
162,900,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
163,900,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
164,900,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
165,900,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
166,900,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
167,900,1800,1,1.0,0.0,0.0,292538.88563050184
168,900,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
169,900,1800,1,1.0,0.0,0.0,306209.59152457654
170,900,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
171,900,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
172,900,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
173,900,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
174,900,1800,2,1.0,0.0,0.0,296053.7854042756
175,900,1800,3,1.0,0.0,0.0,292330.00632147695
176,960,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
177,960,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
178,960,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
179,960,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
180,960,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
181,960,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
182,960,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
183,960,1800,1,1.0,0.0,0.0,292538.88563050184
184,960,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
185,960,1800,1,1.0,0.0,0.0,306209.59152457654
186,960,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
187,960,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
188,960,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
189,960,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
190,960,1800,2,1.0,0.0,0.0,296053.7854042756
191,960,1800,3,1.0,0.0,0.0,292330.00632147695
192,1020,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
193,1020,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
194,1020,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
195,1020,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
196,1020,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
197,1020,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
198,1020,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
199,1020,1800,1,1.0,0.0,0.0,292538.88563050184
200,1020,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
201,1020,1800,1,1.0,0.0,0.0,306209.59152457654
202,1020,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
203,1020,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
204,1020,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
205,1020,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
206,1020,1800,2,1.0,0.0,0.0,296053.7854042756
207,1020,1800,3,1.0,0.0,0.0,292330.00632147695
208,1080,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
209,1080,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
