,MEASURE_INTERVAL_S,TX_AGGREGATION_TIMER_NOMINAL,children,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
269,1800,900,0,0.9090909090909091,0.0,0.0,117292.67808527347,888.5808945854051,70.47922356006305,902.024623022342
270,1800,900,0,0.9545454545454546,0.0,0.0,99597.60746957235,754.5273293149421,70.47922356006305,901.9737974548261
271,1800,900,0,0.9545454545454546,0.0,0.0,99787.67454007709,755.9672313642204,70.47922356006305,902.6692720638093
272,1800,900,0,0.9545454545454546,0.0,0.0,100594.66701314766,762.080810705664,70.47922356006305,902.3069955691317
273,1800,900,0,0.9565217391304348,0.0,0.0,105859.22018616332,767.0957984504588,70.34632734615795,902.2759323282298
274,1800,900,0,0.7727272727272727,0.18181818181818182,0.0,81967.3517783732,620.9647861997969,70.47922356006305,902.2594755836471
275,1800,900,0,1.0,0.0,0.0,72737.17929853311,577.2792007820088,70.62477655625679,902.040155072289
276,1800,900,0,1.0,0.0,0.0,114657.02402007834,909.9763811117328,70.62477655625679,902.2116077982064
277,1800,900,1,1.0,0.0,0.9545454545454546,84786.94807424564,336.4561431517684,35.48951467810371,945.1470167570396
278,1800,900,1,1.0,0.0,0.9130434782608696,76659.96732511184,304.2062195440946,37.09059763620047,902.0481686686389
279,1800,900,1,1.0,0.0,0.9166666666666666,119908.70942876488,307.45822930452533,25.17790463016281,902.6272689335965
280,1800,900,1,0.9565217391304348,0.0,0.875,107671.72045830048,407.8474259784109,36.94101904000782,902.5583192165232
281,1800,900,1,0.7727272727272727,0.18181818181818182,0.875,94071.57292862698,364.6184997233604,37.79599328745148,902.0411484608048
282,1800,900,1,0.9565217391304348,0.0,0.88,85873.99137290422,220.18972146898517,26.20972552000763,902.1247846401293
283,1800,900,2,1.0,0.0,0.9428571428571428,128460.5672732194,132.98195369898488,15.01904321739826,896.353838898211
284,1800,900,2,0.9130434782608695,0.0,0.88,88976.24220842366,221.3339358418499,25.440564041799828,901.9972016584834
285,1800,900,2,0.9545454545454546,0.0,0.9130434782608696,120580.0563443789,314.01056339682003,24.517831098757227,546.2973325575067
286,1800,900,2,1.0,0.0,0.9696969696969697,100401.21186428882,111.55690207143202,15.210843994139598,902.3220653221106
287,1800,900,4,0.9545454545454546,0.0,0.9428571428571428,129548.13209111252,179.9279612376563,19.989659836673436,1296.3409798783841
288,1800,990,0,1.0,0.0,0.0,106674.759583359,846.6250760584048,70.62477655625679,989.3066044442048
289,1800,990,0,1.0,0.0,0.0,107168.905065227,850.5468655970396,70.62477655625679,992.54907700905
290,1800,990,0,1.0,0.0,0.0,111794.93650424888,846.9313371534006,70.47922356006305,992.7321464559682
291,1800,990,0,1.0,0.0,0.0,118624.62242393564,859.5987132169249,70.346327346147,992.0948397110024
292,1800,990,0,1.0,0.0,0.0,112863.8198046779,855.0289379142265,70.47922356006305,992.3979155849065
293,1800,990,0,1.0,0.0,0.0,101433.56500955524,735.0258334025742,70.346327346147,992.3004826593115
294,1800,990,0,1.0,0.0,0.0,101431.69905441106,735.012311988486,70.34632734615795,991.9982282548517
295,1800,990,0,0.9565217391304348,0.0,0.0,79045.60350154933,572.7942282720966,70.34632734615795,992.3752015464743
296,1800,990,0,0.9545454545454546,0.0,0.0,79279.30044496835,600.6007609467299,70.47922356006305,992.5390870765841
297,1800,990,0,1.0,0.0,0.0,76790.89067465017,609.4515132908743,70.62477655625679,992.302002868375
298,1800,990,0,1.0,0.0,0.0,115948.86937183817,920.2291219987156,70.62477655625679,991.9505203008302
299,1800,990,0,1.0,0.0,0.0,115907.37403898113,878.0861669619783,70.47922356006305,992.2275720985272
300,1800,990,0,0.9545454545454546,0.0,0.0,112878.79235483735,855.1423663245254,70.47922356006305,992.0386258751168
301,1800,990,0,0.9565217391304348,0.0,0.0,107683.97293122942,780.3186444291987,70.34632734615795,991.9704582987324
302,1800,990,0,0.9523809523809523,0.047619047619047616,0.0,100419.47310851727,796.9799453056926,70.62477655625679,991.9948338448739
303,1800,990,0,0.9545454545454546,0.0,0.0,101349.00242283528,767.7954729002673,70.47922356006305,992.3170325651627
304,1800,990,0,0.9545454545454546,0.045454545454545456,0.0,101494.81791013044,768.9001356828064,70.47922356006305,992.2135610917976
305,1800,990,0,0.9545454545454546,0.0,0.0,93454.82619670763,707.9911075508153,70.47922356006305,992.2570416750314
306,1800,990,0,0.9545454545454546,0.0,0.0,82556.83811137226,625.4305917528201,70.47922356006305,992.1362486210564
307,1800,990,0,0.9565217391304348,0.0,0.0,82932.2850055024,600.9585869963943,70.34632734615795,991.9990209443786
308,1800,990,0,1.0,0.0,0.0,73675.37767261246,584.7252196239084,70.62477655625679,992.3909792275444
309,1800,990,0,1.0,0.0,0.0,114947.97448859007,912.2855118142069,70.62477655625679,932.1062734254874
310,1800,990,1,1.0,0.0,0.9545454545454546,83936.69890653224,333.0821385179851,35.48951467810371,1007.7113807378528
311,1800,990,1,1.0,0.0,0.9166666666666666,120414.7327032507,456.1164117547375,36.9450446400091,992.6117625012421
312,1800,990,1,0.9565217391304348,0.0,0.875,107849.8404678713,408.522122984361,36.94101904001069,991.9823910986943
313,1800,990,2,1.0,0.0,0.9428571428571428,127132.04627481337,112.10938824939451,12.863350855029088,966.0511659321933
314,1800,990,2,0.9130434782608695,0.0,0.88,87744.74357674371,134.16627458217692,15.808404245880023,992.2882229848501
315,1800,990,2,0.9565217391304348,0.0,0.875,82147.24005082087,210.63394884825863,25.17790463016087,992.0640917576411
316,1800,990,2,1.0,0.0,0.9130434782608696,120125.89903568095,312.8278620720858,24.517831098757227,697.8524545303862
317,1800,990,2,0.9545454545454546,0.0,0.9166666666666666,128799.53588605112,249.61150365513782,19.159567025125458,992.7457357048661
318,1800,990,2,1.0,0.0,0.9565217391304348,97402.98098452693,108.22553442725214,10.716003284802028,644.1845423376162
319,1800,990,3,0.9090909090909091,0.045454545454545456,0.9411764705882353,120496.42205450477,236.26749422451917,27.24827881601419,1261.0208086251987
320,1800,1080,0,1.0,0.0,0.0,106810.18301104927,847.6998651670577,70.62477655625679,1068.2077745573124
321,1800,1080,0,1.0,0.0,0.0,106679.70187748184,846.6643006149353,70.62477655625679,1082.1091187829534
322,1800,1080,0,1.0,0.0,0.0,111477.00113178704,844.5227358468715,70.47922356006305,1082.2109994818366
323,1800,1080,0,1.0,0.0,0.0,119875.4489517386,868.6626735633232,70.34632734615795,1082.4143870076714
324,1800,1080,0,1.0,0.0,0.0,112569.61870455137,852.8001417011467,70.47922356006305,1082.2361181971046
325,1800,1080,0,1.0,0.0,0.0,101311.90768175879,734.1442585634695,70.34632734615795,1082.3066225088241
326,1800,1080,0,1.0,0.0,0.0,101724.38682900173,737.1332378913169,70.34632734615795,1082.4125000015993
327,1800,1080,0,0.9565217391304348,0.0,0.0,79667.64775244253,577.3017953075546,70.34632734615795,1082.35948546086
328,1800,1080,0,0.9545454545454546,0.0,0.0,79539.46393331938,602.5716964645408,70.47922356006305,1082.6178385929088
329,1800,1080,0,1.0,0.0,0.0,77285.59825384806,613.3777639194291,70.62477655625679,1082.2908801237463
330,1800,1080,0,1.0,0.0,0.0,115365.2833424459,915.5974868448087,70.62477655625679,1082.6895855948023
331,1800,1080,0,1.0,0.0,0.0,116549.95576133869,882.9542103131719,70.47922356006305,1082.3750127594503
332,1800,1080,0,0.9545454545454546,0.0,0.0,112198.15929869357,849.9860552931332,70.47922356006305,1082.2421887603414
333,1800,1080,0,1.0,0.0,0.0,99811.05489824941,792.1512293511857,70.62477655625679,1082.548105894075
334,1800,1080,0,0.9545454545454546,0.0,0.0,100976.33650388407,764.972246241546,70.47922356006305,1082.3591336013233
335,1800,1080,0,0.9545454545454546,0.0,0.0,101614.06468652126,769.8035203524338,70.47922356006305,1082.4528018655074
336,1800,1080,0,1.0,0.0,0.0,107087.89495015352,811.271931440557,70.47922356007449,1082.2567985059504
337,1800,1080,0,0.9545454545454546,0.0,0.0,83028.49227833634,629.0037293813359,70.47922356006305,1082.5384314780385
338,1800,1080,0,0.9565217391304348,0.0,0.0,84216.64154733456,610.2655184589461,70.34632734615795,1082.3302711213619
339,1800,1080,0,1.0,0.0,0.0,74128.04405204512,588.3178099368661,70.62477655625679,1082.1215100376066
340,1800,1080,0,1.0,0.0,0.0,113751.19097306082,902.7872299449272,70.62477655625679,1082.2020046051985
341,1800,1080,1,1.0,0.0,0.9545454545454546,85011.77368956474,337.34830829192356,35.48951467810371,1008.3735692823502
342,1800,1080,1,1.0,0.0,0.9166666666666666,119968.70559143036,307.6120656190522,25.17790463016329,1008.4215185755793
343,1800,1080,1,0.9545454545454546,0.0,0.875,116916.85306067643,453.16609713440477,37.79599328745148,1007.9555751917196
344,1800,1080,1,0.9565217391304348,0.0,0.875,107621.9365353486,407.6588505126841,36.94101904001069,1008.6730234567822
345,1800,1080,1,0.9545454545454546,0.0,0.875,95492.69872502748,370.1267392442926,37.79599328745148,1008.3895884583744
346,1800,1080,1,1.0,0.0,0.9565217391304348,97011.81159978475,126.31746302055306,12.495545349383667,1008.4344947482678
347,1800,1080,2,1.0,0.0,0.935483870967742,126262.32873678293,109.6027159173463,11.275251409589806,994.3070691268495
348,1800,1080,2,0.9545454545454546,0.0,0.9166666666666666,88188.99655364727,136.09413048402357,15.330494927416002,1082.029080547095
349,1800,1080,2,0.9565217391304348,0.0,0.875,83073.03213890606,213.00777471514374,25.17790463016087,1082.3782454701932
350,1800,1080,2,1.0,0.0,0.9130434782608696,119558.34577993269,311.34985880190806,24.517831098757227,928.5160794820677
351,1800,1080,4,0.9545454545454546,0.0,0.935483870967742,130513.88842904223,168.6225948695636,16.552466370859317,1476.5780913072122
352,1800,1170,0,1.0,0.0,0.0,106230.0261851633,843.0954459139945,70.62477655625679,1089.5330260019846
353,1800,1170,0,1.0,0.0,0.0,106518.39721115271,845.3841048504183,70.62477655625679,1172.528669866494
354,1800,1170,0,1.0,0.0,0.0,111719.18078363095,846.3574301790223,70.47922356006305,1172.2140923711086
355,1800,1170,0,1.0,0.0,0.0,118659.96558612552,859.8548230878661,70.34632734615795,1172.3956767532163
356,1800,1170,0,1.0,0.0,0.0,112838.35054560649,854.8359889818673,70.47922356006305,1172.5978038313697
