,CAD_INTERVAL_RANDOM_S,MEASURE_INTERVAL_S,children,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
470,0.266,1800,1,1.0,0.0,0.9130434782608696,54098.28599987534,209.68327906928425,36.23214481675233,814.9169390804009
471,0.266,1800,1,1.0,0.0,0.88,73110.09599386016,270.7781333105932,37.62232388445322,902.7607999997063
472,0.266,1800,2,1.0,0.0,0.9428571428571428,84046.80117701348,64.85092683411534,11.311194012967963,889.7957680001425
473,0.266,1800,2,0.9565217391304348,0.0,0.9142857142857143,57180.158069610494,87.43143435720259,21.963089611018578,833.4219639997582
474,0.266,1800,2,0.9565217391304348,0.0,0.9166666666666666,48972.06315221631,123.66682614196037,24.80178869334005,477.69685200002095
475,0.266,1800,2,0.9565217391304348,0.0,0.92,81637.59298253898,124.8281238265122,15.80677923303576,902.2113879988483
476,0.266,1800,2,0.9565217391304348,0.0,0.875,64754.12440498205,166.0362164230309,25.17790463016087,902.209139998833
477,0.266,1800,2,1.0,0.0,0.9428571428571428,67399.30524286302,74.39216914223292,15.989048368219644,48.98344799994811
478,0.266,1800,3,1.0,0.0,0.9166666666666666,79334.31557227088,150.25438555354333,27.859743480014345,864.188775567753
479,0.266,1800,3,0.9565217391304348,0.0,0.9428571428571428,84262.28629266976,161.42200439208764,27.402961944839706,902.8417599997138
480,0.285,1800,0,1.0,0.0,0.0,64939.49375806009,470.5760417250731,70.34632734615795,850.2969559999301
481,0.285,1800,0,1.0,0.0,0.0,65938.74336979006,499.5359346196216,70.47922356007449,902.8289159999958
482,0.285,1800,0,1.0,0.0,0.0,69100.71715351606,523.4902814660308,70.47922356006305,901.9528999999211
483,0.285,1800,0,1.0,0.0,0.0,73989.69236723748,536.1571910669383,70.346327346147,902.4599079990894
484,0.285,1800,0,1.0,0.0,0.0,71947.55631243705,521.3591037133119,70.346327346147,902.4539079990882
485,0.285,1800,0,1.0,0.0,0.0,54480.05100483289,412.72765912752186,70.47922356006305,902.4599079990894
486,0.285,1800,0,1.0,0.0,0.0,61382.10606665815,465.0159550504405,70.47922356006305,902.4539079990882
487,0.285,1800,0,1.0,0.0,0.0,46634.446439723746,353.2912609069981,70.47922356006305,902.4599080004355
488,0.285,1800,0,1.0,0.0,0.0,38536.306286119674,291.9417142887854,70.47922356006305,902.4539080008472
489,0.285,1800,0,1.0,0.0,0.0,39682.992976951886,300.62873467387794,70.47922356006305,902.4599080008484
490,0.285,1800,0,1.0,0.0,0.0,76354.83877801216,578.4457483182739,70.47922356006305,902.4539080008472
491,0.285,1800,0,1.0,0.0,0.0,77086.62649961472,583.9895946940509,70.47922356006305,902.4599080008484
492,0.285,1800,0,1.0,0.0,0.0,60996.77708779764,462.09679611967914,70.47922356006305,902.4539080008472
493,0.285,1800,0,1.0,0.0,0.0,59471.078313705206,450.5384720735243,70.47922356006305,902.4599080008484
494,0.285,1800,0,1.0,0.0,0.0,62071.524728184726,470.2388236983691,70.47922356006305,902.4539080008472
495,0.285,1800,0,0.5,0.5,0.0,60082.87749642618,455.17331436686504,70.47922356006305,902.4599080008484
496,0.285,1800,0,1.0,0.0,0.0,59002.35140504772,446.98751064430087,70.47922356007449,902.4539080005889
497,0.285,1800,0,1.0,0.0,0.0,46660.97132700714,353.4922070227813,70.47922356006305,902.4599079999607
498,0.285,1800,0,1.0,0.0,0.0,42211.093663300206,319.78101260075914,70.47922356007449,902.4539079999813
499,0.285,1800,0,1.0,0.0,0.0,39467.318509052115,298.99483718978877,70.47922356006305,902.4599079999607
500,0.285,1800,0,1.0,0.0,0.0,73021.93872451664,553.1965054887625,70.47922356006305,902.4539079999813
501,0.285,1800,1,1.0,0.0,0.9565217391304348,51087.459394434685,193.51310376679805,35.416738180007656,909.4856439999339
502,0.285,1800,1,1.0,0.0,0.9166666666666666,42391.87187677888,160.57527226052608,36.945044640006245,902.8450239999147
503,0.285,1800,1,1.0,0.0,0.9565217391304348,72284.86459209086,273.8063052730714,35.416738180007656,902.0806519993494
504,0.285,1800,1,1.0,0.0,0.9583333333333334,45892.45619501448,115.8900408965012,24.804472426674234,902.0806519990492
505,0.285,1800,2,1.0,0.0,0.9722222222222222,84721.12507116054,67.56070579837363,11.992294181057037,943.0073639999509
506,0.285,1800,2,1.0,0.0,0.9565217391304348,53476.79481213991,135.04241114176745,23.788285186673644,95.19052400000055
507,0.285,1800,2,1.0,0.0,0.9428571428571428,81139.7250041045,122.93897727894623,21.768255880007136,902.044899999928
508,0.285,1800,2,1.0,0.0,0.9166666666666666,67063.24479611307,169.3516282730128,24.804472426676146,290.0066879997066
509,0.285,1800,2,1.0,0.0,0.9166666666666666,65266.02264193097,70.17851896981824,16.031981867360738,902.5359079991049
510,0.285,1800,3,1.0,0.0,0.9428571428571428,77684.29315636095,145.47620441266093,26.797115968544077,990.2171087005177
511,0.285,1800,3,0.9565217391304348,0.0,0.88,77081.08096273216,164.7031644502824,21.927730282060022,990.3949439999706
512,0.304,1800,0,1.0,0.0,0.0,63047.55784145317,477.6330139504028,70.47922356006305,912.0377840001511
513,0.304,1800,0,1.0,0.0,0.0,64726.58789946073,490.3529386322782,70.47922356006305,911.4034200001852
514,0.304,1800,0,1.0,0.0,0.0,68907.77824914348,499.3317264430687,70.346327346147,911.5734200001762
515,0.304,1800,0,0.9090909090909091,0.09090909090909091,0.0,71031.16100952201,538.1148561327425,70.47922356006305,911.3209159993112
516,0.304,1800,0,1.0,0.0,0.0,64293.17487341941,510.2632926461858,70.62477655625679,911.559419999352
517,0.304,1800,0,1.0,0.0,0.0,52421.657005329376,416.04489686769347,70.62477655625679,911.3209159993112
518,0.304,1800,0,0.9090909090909091,0.09090909090909091,0.0,58862.90537704345,445.9311013412382,70.47922356006305,911.559419999352
519,0.304,1800,0,0.9545454545454546,0.0,0.0,45957.67850117864,348.16423106953516,70.47922356006305,911.3209160009465
520,0.304,1800,0,0.9565217391304348,0.0,0.0,39864.03553092932,288.86982268789365,70.34632734615795,911.5594200010892
521,0.304,1800,0,1.0,0.0,0.0,36349.101936240084,288.48493600190545,70.62477655625679,911.3209160010556
522,0.304,1800,0,0.9545454545454546,0.0,0.0,74867.07842275342,567.1748365360107,70.47922356006305,911.5594200010892
523,0.304,1800,0,0.9565217391304348,0.0,0.0,77396.47009825076,560.8439862192084,70.34632734615795,911.3209160010556
524,0.304,1800,0,0.9545454545454546,0.0,0.0,59973.94412903943,454.34806158363205,70.47922356006305,911.5594200010892
525,0.304,1800,0,1.0,0.0,0.0,57908.22835428993,459.58911392293595,70.62477655625679,911.3209160010556
526,0.304,1800,0,0.9565217391304348,0.0,0.0,60338.32564641787,437.23424381462223,70.34632734615795,911.5594200010892
527,0.304,1800,0,1.0,0.0,0.0,57164.51923546014,453.68666059889,70.62477655625679,911.3209160010556
528,0.304,1800,0,1.0,0.0,0.0,55063.71256453108,437.0135917819927,70.62477655625679,911.5594199945044
529,0.304,1800,0,1.0,0.0,0.0,46134.4851091516,366.1467072154889,70.62477655625679,911.320915993354
530,0.304,1800,0,0.9545454545454546,0.0,0.0,42691.89774294456,323.42346774957997,70.47922356006305,911.5594199927436
531,0.304,1800,0,0.9545454545454546,0.0,0.0,40234.795140214206,304.8090540925319,70.47922356006305,911.320915993354
532,0.304,1800,0,1.0,0.0,0.0,72948.99845104002,552.6439276593941,70.47922356007449,911.5594199927436
533,0.304,1800,1,1.0,0.0,0.875,48799.023301570596,184.84478523322196,36.94101904000782,927.0984833875996
534,0.304,1800,1,1.0,0.0,0.9545454545454546,40577.49920262034,161.0218222326204,35.48951467810371,927.1117680001535
535,0.304,1800,1,1.0,0.0,0.9166666666666666,69903.24165675836,264.7850062755998,36.9450446400091,666.3436760001396
536,0.304,1800,1,1.0,0.0,0.9130434782608696,41757.689784055896,110.47007879379866,24.901379960644473,641.9512039995407
537,0.304,1800,2,1.0,0.0,0.9705882352941176,78506.03372631231,61.42882138209101,11.150642209207248,881.1749480001718
538,0.304,1800,2,0.9545454545454546,0.0,0.9166666666666666,49715.29426969017,127.47511351202607,25.17790463016281,66.21818400005759
539,0.304,1800,2,0.9565217391304348,0.0,0.9166666666666666,76441.61955383224,117.96546227443247,15.328854868155348,16.113860000003115
540,0.304,1800,2,0.9565217391304348,0.0,0.875,64817.62943171905,166.19904982492062,25.17790463016087,167.01145199991333
541,0.304,1800,2,1.0,0.0,0.9583333333333334,55335.20053344217,62.31441501513758,11.307994720002545,16.113860000003115
542,0.304,1800,3,1.0,0.0,0.9411764705882353,76323.6377056406,147.914026561319,26.937617192571565,886.882486356064
543,0.304,1800,3,1.0,0.0,0.9696969696969697,76843.00049085073,150.67254998206025,26.46340699201357,902.0669320001953
544,0.323,1800,0,1.0,0.0,0.0,63457.66846381963,459.8381772740553,70.34632734615795,814.212204034462
545,0.323,1800,0,1.0,0.0,0.0,64382.38596651704,466.53902874287706,70.34632734615795,902.7404600004311
546,0.323,1800,0,1.0,0.0,0.0,66776.64760120222,505.8836939485017,70.47922356006305,902.7194520004205
547,0.323,1800,0,0.9545454545454546,0.0,0.0,75198.71834155495,569.687260163295,70.47922356006305,902.6366999995607
548,0.323,1800,0,1.0,0.0,0.0,71268.49030498297,565.6229389284363,70.62477655625679,902.6596999995654
549,0.323,1800,0,1.0,0.0,0.0,67131.0558849763,486.45692670272683,70.346327346147,902.6366999995607
550,0.323,1800,0,1.0,0.0,0.0,51175.52596369062,387.6933785128077,70.47922356006305,902.6596999995654
551,0.323,1800,0,1.0,0.0,0.0,56713.61954627417,450.10809163709655,70.62477655625679,902.6367000001301
552,0.323,1800,0,1.0,0.0,0.0,38348.94867837003,304.3567355426193,70.62477655625679,902.659700001248
553,0.323,1800,0,1.0,0.0,0.0,38145.47504859935,302.7418654650742,70.62477655625679,902.6367000012433
554,0.323,1800,0,1.0,0.0,0.0,74089.72518557079,561.2857968603847,70.47922356007449,902.659700001248
555,0.323,1800,0,0.9545454545454546,0.0,0.0,58480.77449868354,443.03617044457224,70.47922356006305,902.6367000012433
556,0.323,1800,0,0.9565217391304348,0.0,0.0,56857.99822830421,412.01447991524793,70.346327346147,902.659700001248
557,0.323,1800,0,0.9130434782608695,0.043478260869565216,0.0,53596.08590930663,388.3774341254104,70.34632734615795,902.6367000012433
558,0.323,1800,0,0.9565217391304348,0.0,0.0,60090.68399913915,435.43973912419676,70.346327346147,902.659700001248
559,0.323,1800,0,1.0,0.0,0.0,39133.16211757357,310.58065172677436,70.62477655625679,902.6367000012433
560,0.323,1800,0,1.0,0.0,0.0,42318.848391022446,335.8638761192258,70.62477655625679,902.6596999998692
561,0.323,1800,0,0.9545454545454546,0.0,0.0,39673.21449576792,300.5546552709691,70.47922356006305,902.6366999936436
562,0.323,1800,0,0.9565217391304348,0.0,0.0,73724.18061278418,534.2331928462622,70.346327346147,902.6596999935646
563,0.323,1800,1,1.0,0.0,0.9130434782608696,48795.41864018783,189.12952961313113,36.23214481675233,869.9988310802023
564,0.323,1800,1,0.9565217391304348,0.0,0.875,41456.814943518766,157.0333899375711,36.94101904000782,902.0878560005058
565,0.323,1800,1,1.0,0.0,0.88,68035.88504319951,251.98475941925744,37.62232388445322,902.7497000000358
566,0.323,1800,1,0.9565217391304348,0.0,0.875,75012.43237033766,284.13800140279415,36.94101904001069,902.023591999654
567,0.323,1800,1,0.9565217391304348,0.0,0.88,75354.62417934333,279.0912006642346,37.62232388445322,902.8052039995982
568,0.323,1800,1,0.9130434782608695,0.043478260869565216,0.88,75293.992762199,278.8666398599963,37.62232388445322,902.0250879996493
569,0.323,1800,1,0.9090909090909091,0.045454545454545456,0.9166666666666666,59672.42664618008,155.39694439109397,25.56577419000784,902.8052039995982
570,0.323,1800,1,0.9523809523809523,0.047619047619047616,0.9130434782608696,48118.598887124135,190.94682098065132,37.09059763619747,902.0250880013155
571,0.323,1800,1,1.0,0.0,0.92,56570.17237620759,62.439483858948776,11.536878063577308,902.8052040012735
572,0.323,1800,2,0.9565217391304348,0.0,0.88,50994.28102480285,65.37728336513186,13.340577123085609,1619.0161040007715
573,0.323,1800,2,0.9565217391304348,0.0,0.9166666666666666,47674.278431480525,91.33003530934967,18.94341398805526,1080.494136000476
574,0.323,1800,2,0.9545454545454546,0.0,0.9428571428571428,67419.04394072556,107.01435546146915,22.782909558103242,1618.1257239992774
575,0.323,1800,5,1.0,0.0,0.9189189189189189,78506.07835856863,47.065994219765365,9.375551626190092,899.0304675675538
576,0.342,1800,0,1.0,0.0,0.0,63569.7317550649,460.65023010916593,70.34632734615795,978.1152559999659
577,0.342,1800,0,1.0,0.0,0.0,61706.52500406278,447.1487319134984,70.34632734615795,978.0747679997767
578,0.342,1800,0,1.0,0.0,0.0,66418.93900506772,503.1737803414221,70.47922356006305,978.1892639997786
579,0.342,1800,0,1.0,0.0,0.0,72764.8703183257,527.2816689733746,70.346327346147,978.1152559997208
580,0.342,1800,0,1.0,0.0,0.0,70169.61364744668,508.4754612133817,70.346327346147,978.1140079997313
581,0.342,1800,0,1.0,0.0,0.0,49712.79494199713,376.6120828939176,70.47922356006305,978.133511999753
582,0.342,1800,0,0.9545454545454546,0.0,0.0,59580.09135915582,451.36432847845316,70.47922356006305,978.1140079997313
583,0.342,1800,0,1.0,0.0,0.0,43070.80100310331,326.29394699320693,70.47922356006305,978.1335120011572
584,0.342,1800,0,1.0,0.0,0.0,36828.305619454084,279.0023152988946,70.47922356006305,978.1140080015357
585,0.342,1800,0,1.0,0.0,0.0,37079.35739765421,280.9042227095016,70.47922356006305,978.1335120015501
586,0.342,1800,0,1.0,0.0,0.0,60181.21067946514,455.9182627232208,70.47922356006305,978.1140080015357
587,0.342,1800,0,1.0,0.0,0.0,56693.47854916859,429.49604961491355,70.47922356006305,978.1335120015501
588,0.342,1800,0,1.0,0.0,0.0,55076.649148346805,417.24734203293036,70.47922356006305,978.1140080015357
589,0.342,1800,0,1.0,0.0,0.0,50921.55198342373,385.7693332077555,70.47922356006305,978.1335120015501
590,0.342,1800,0,0.9545454545454546,0.045454545454545456,0.0,50478.084526832754,382.4097312638845,70.47922356006305,978.1140080015357
591,0.342,1800,0,1.0,0.0,0.0,44513.770702214875,337.22553562283997,70.47922356006305,978.1335120015501
592,0.342,1800,0,1.0,0.0,0.0,42085.79237096716,318.83176038611487,70.47922356007449,978.1140079969518
593,0.342,1800,0,0.5454545454545454,0.45454545454545453,0.0,37845.68642056251,286.70974561032205,70.47922356006305,978.1335119935757
594,0.342,1800,0,1.0,0.0,0.0,70284.66563984365,532.4595881806337,70.47922356006305,978.1140079938923
595,0.342,1800,1,1.0,0.0,0.5217391304347826,48455.2861604939,237.5259125514407,45.72923388002496,991.865991999719
596,0.342,1800,1,1.0,0.0,0.9166666666666666,41098.41899033274,155.67582950883616,36.945044640006245,902.6634599997578
597,0.342,1800,1,1.0,0.0,0.9565217391304348,68714.54267590279,260.2823586208439,35.416738180007656,902.6547079997445
598,0.342,1800,1,1.0,0.0,0.9166666666666666,71060.15686232987,269.1672608421586,36.9450446400091,902.3645480001796
599,0.342,1800,1,0.9565217391304348,0.0,0.88,72214.39543367093,267.46072382841083,37.62232388445322,902.6547079997454
600,0.342,1800,1,1.0,0.0,0.9583333333333334,44519.990542207124,112.42421854092709,24.804472426674234,902.2980760003156
601,0.342,1800,2,1.0,0.0,0.9583333333333334,77067.20400864036,117.83976148110146,15.194723223493414,979.0585959999457
602,0.342,1800,2,1.0,0.0,0.9565217391304348,47739.13483590268,120.55337079773405,23.788285186673644,902.6174759998339
603,0.342,1800,2,1.0,0.0,0.92,76900.61383300072,116.51608156515262,15.671132440007572,902.7167159998007
604,0.342,1800,2,1.0,0.0,0.9444444444444444,76369.47848962496,63.961037260992434,12.576230298697539,902.6632119997685
605,0.342,1800,2,1.0,0.0,0.9705882352941176,76595.24498057016,193.4223358095206,34.93682376001463,902.6619639997789
606,0.342,1800,2,1.0,0.0,0.9166666666666666,59647.803423864454,150.62576622187993,24.804472426676146,902.6814679998006
607,0.342,1800,2,1.0,0.0,0.9166666666666666,60278.36410870662,64.81544527817917,16.031981867361754,902.6619639997789
608,0.361,1800,0,1.0,0.0,0.0,62575.034220113914,474.0532895463175,70.47922356006305,841.2101599999821
609,0.361,1800,0,1.0,0.0,0.0,63247.44948142011,479.14734455621294,70.47922356006305,902.7178640000056
610,0.361,1800,0,1.0,0.0,0.0,65963.83419645744,477.99879852505387,70.346327346147,902.941360000018
611,0.361,1800,0,1.0,0.0,0.0,68025.22300833161,515.3425985479668,70.47922356006305,902.88760799999
612,0.361,1800,0,1.0,0.0,0.0,64824.77956683159,514.4823775145364,70.62477655625679,902.9413600000189
613,0.361,1800,0,1.0,0.0,0.0,50260.69072354774,398.89437082180746,70.62477655625679,902.9016079999928
614,0.361,1800,0,1.0,0.0,0.0,58806.37171284236,445.5028160063815,70.47922356006305,902.9413600000189
615,0.361,1800,0,0.9565217391304348,0.0,0.0,37918.22466391648,274.76974394142377,70.34632734615795,902.8876080015161
616,0.361,1800,0,1.0,0.0,0.0,35947.73769382381,285.29950550653814,70.62477655625679,902.9283600016315
617,0.361,1800,0,1.0,0.0,0.0,40124.64755649733,318.4495837817248,70.62477655625679,902.1149800016246
618,0.361,1800,0,0.8636363636363636,0.0,0.0,70098.15602603392,531.046636560863,70.47922356006305,902.9246080016201
619,0.361,1800,0,0.9565217391304348,0.0,0.0,71881.94292172181,520.883644360303,70.34632734615795,902.9436080016203
620,0.361,1800,0,0.9565217391304348,0.0,0.0,69573.04155971804,504.15247507042056,70.34632734615795,902.9283600016352
621,0.361,1800,0,0.9545454545454546,0.0,0.0,58648.18118910781,444.30440294778646,70.47922356006305,902.8876080016125
622,0.361,1800,0,1.0,0.0,0.0,57982.21833652147,460.1763360041387,70.62477655625679,902.9283600016315
623,0.361,1800,0,0.8695652173913043,0.08695652173913043,0.0,58617.0663624889,424.7613504528181,70.34632734615795,902.1149800016246
624,0.361,1800,0,1.0,0.0,0.0,55785.711643034876,442.7437431986895,70.62477655625679,902.9246079959776
625,0.361,1800,0,0.6666666666666666,0.3333333333333333,0.0,54361.095861593974,431.4372687428093,70.62477655625679,902.9436079941879
626,0.361,1800,0,1.0,0.0,0.0,45902.98535895255,364.3094076107345,70.62477655625679,902.9283599938863
627,0.361,1800,0,0.9545454545454546,0.0,0.0,42842.03286906028,324.56085506863843,70.47922356006305,902.8876079943147
628,0.361,1800,0,0.9545454545454546,0.0,0.0,39147.93053232093,296.57523130546156,70.47922356006305,902.9283599939517
629,0.361,1800,0,0.9090909090909091,0.09090909090909091,0.0,68550.89518149619,519.3249634961833,70.47922356007449,902.114979994185
630,0.361,1800,1,1.0,0.0,0.875,50699.849809556894,192.04488564226097,36.94101904000782,955.6750113874023
631,0.361,1800,1,0.9047619047619048,0.09523809523809523,0.9565217391304348,67079.38750837892,259.9976260014687,36.23626403535829,956.1094199999479
632,0.361,1800,1,1.0,0.0,0.9565217391304348,43838.30365921353,85.95745815532065,18.59176651200825,714.1626679999881
633,0.361,1800,2,1.0,0.0,0.972972972972973,77104.28492682934,91.79081538908254,18.171820423435065,899.5665000000463
634,0.361,1800,2,0.9545454545454546,0.0,0.92,51537.735611134565,80.27684674631553,16.097266889727322,102.85827600002267
635,0.361,1800,2,0.9545454545454546,0.0,0.875,44195.87701327742,115.09342972207662,25.56577419000931,863.8632760000164
636,0.361,1800,2,0.9565217391304348,0.0,0.875,61258.46612007804,157.07299005148215,25.17790463016087,87.8714160000236
637,0.361,1800,2,1.0,0.0,0.9705882352941176,60489.48604702161,47.55462739545724,11.200733072460102,863.8732760000184
638,0.361,1800,3,1.0,0.0,0.9411764705882353,72429.61916061839,143.70956182662377,27.570554440012565,859.6108223558774
639,0.361,1800,4,1.0,0.0,0.9722222222222222,73061.01352504911,125.53438750008439,25.324122051970235,1719.9293040000157
640,0.38,1800,0,1.0,0.0,0.0,60302.27653020968,436.9730183348528,70.34632734615795,853.9351385025484
641,0.38,1800,0,1.0,0.0,0.0,62322.02642742789,451.60888715527454,70.34632734615795,902.424252000199
642,0.38,1800,0,1.0,0.0,0.0,60467.13216647078,458.0843345944756,70.47922356006305,902.6457480001936
643,0.38,1800,0,1.0,0.0,0.0,66352.71555322337,526.6088535970109,70.62477655625679,901.9969774960391
644,0.38,1800,0,1.0,0.0,0.0,63791.17201143939,462.25486964811154,70.346327346147,902.0593599984823
645,0.38,1800,0,1.0,0.0,0.0,51676.82345145413,391.4910867534404,70.47922356006305,902.5282519986358
646,0.38,1800,0,1.0,0.0,0.0,58215.21336602202,462.0255029049367,70.62477655625679,902.6673439983897
647,0.38,1800,0,1.0,0.0,0.0,37049.19497797311,294.0412299839135,70.62477655625679,902.3848559995786
648,0.38,1800,0,0.9523809523809523,0.047619047619047616,0.0,36716.146401140875,291.3979873106419,70.62477655625679,901.9973600016856
649,0.38,1800,0,0.9565217391304348,0.0,0.0,40356.21184082461,292.4363176871349,70.34632734615795,902.3618560017458
650,0.38,1800,0,0.9545454545454546,0.045454545454545456,0.0,69535.48478548099,526.7839756475832,70.47922356007449,902.0203600017194
651,0.38,1800,0,0.9565217391304348,0.0,0.0,69189.11047122366,501.37036573350474,70.346327346147,902.3848560017504
652,0.38,1800,0,0.9545454545454546,0.0,0.0,60371.17418948197,457.3573802233483,70.47922356006305,901.9973600017147
653,0.38,1800,0,0.9545454545454546,0.0,0.0,57632.721411747116,436.61152584656907,70.47922356006305,902.2116080017367
654,0.38,1800,0,0.9545454545454546,0.0,0.0,56563.82505627419,428.5138261838954,70.47922356006305,902.1706080017284
655,0.38,1800,0,0.8260869565217391,0.13043478260869565,0.0,52889.36264412844,383.256251044409,70.346327346147,902.2116080017367
656,0.38,1800,0,0.9565217391304348,0.0,0.0,54601.25618591296,395.6612767095142,70.34632734615795,902.1706080005351
657,0.38,1800,0,0.9047619047619048,0.047619047619047616,0.0,45102.02272483191,357.9525613081898,70.62477655625679,902.2116079950429
658,0.38,1800,0,0.8095238095238095,0.19047619047619047,0.0,39626.39402653812,314.4951906868105,70.62477655625679,902.1706079960568
659,0.38,1800,0,0.9545454545454546,0.0,0.0,38287.69083522201,290.0582639031971,70.47922356006305,902.211607995916
660,0.38,1800,1,1.0,0.0,0.9130434782608696,46209.40615692889,179.10622541445306,36.23214481675233,936.3783350804274
661,0.38,1800,1,0.9565217391304348,0.043478260869565216,0.8333333333333334,40989.32884734206,158.87336762535682,37.79187406884846,936.5822225027141
662,0.38,1800,1,1.0,0.0,0.88,64323.723294584874,162.43364468329514,25.817975933342552,902.904491999433
663,0.38,1800,1,0.9130434782608695,0.043478260869565216,0.875,70340.95305600905,266.4430040000343,36.94101904001069,902.8634919985489
664,0.38,1800,1,0.9565217391304348,0.0,0.875,66175.08771545069,250.66321104337382,36.94101904000782,902.186259998678
665,0.38,1800,2,1.0,0.0,0.9411764705882353,78109.96217572024,101.7056799163024,18.245394351261332,960.0006840001679
666,0.38,1800,2,0.9565217391304348,0.0,0.8846153846153846,48189.076606093964,93.38968334514334,20.71517705861344,849.7073000001856
667,0.38,1800,2,0.9565217391304348,0.043478260869565216,0.88,68719.51102933844,130.15058907071673,19.496326750007963,479.1291640001273
668,0.38,1800,2,0.9130434782608695,0.043478260869565216,0.8333333333333334,61650.565947237934,168.44416925474846,26.796973943612162,73.15943199991307
669,0.38,1800,2,1.0,0.0,0.9565217391304348,42640.769481039766,71.06794913506627,15.852596927207964,478.11103999929037
670,0.38,1800,2,1.0,0.0,0.9230769230769231,57155.04686849847,46.01855625482969,8.867288787634676,156.64559999977791
671,0.38,1800,3,0.9565217391304348,0.0,0.9411764705882353,73897.88237617786,144.8978085807409,27.24827881600456,1524.9340080002912
672,0.399,1800,0,1.0,0.0,0.0,61779.571422665045,447.67805378742787,70.34632734615795,845.1278120001043
673,0.399,1800,0,1.0,0.0,0.0,63769.99407906214,483.10601575047076,70.47922356007449,902.7297640003908
674,0.399,1800,0,1.0,0.0,0.0,66223.5449950028,501.69352268941515,70.47922356006305,902.8290120003821
675,0.399,1800,0,1.0,0.0,0.0,69597.8372246397,504.332153801737,70.346327346147,902.7247319986582
676,0.399,1800,0,1.0,0.0,0.0,67295.95411823425,487.6518414364801,70.346327346147,902.8290119988123
677,0.399,1800,0,1.0,0.0,0.0,52074.67421009902,394.50510765226534,70.47922356006305,902.7656239987555
678,0.399,1800,0,0.9545454545454546,0.0,0.0,57119.31040652456,432.72204853427695,70.47922356006305,902.8290119988123
679,0.399,1800,0,1.0,0.0,0.0,41693.68341237256,315.86123797251935,70.47922356006305,902.7656240011565
680,0.399,1800,0,0.9545454545454546,0.045454545454545456,0.0,38258.09409051592,289.83404614027216,70.47922356006305,902.8290120019519
681,0.399,1800,0,0.9545454545454546,0.045454545454545456,0.0,36167.929505699576,273.99946595226953,70.47922356006305,902.7656240019423
682,0.399,1800,0,1.0,0.0,0.0,69621.3068135107,527.4341425265962,70.47922356006305,902.8290120019519
683,0.399,1800,0,1.0,0.0,0.0,68424.52323012592,518.3676002282267,70.47922356006305,902.7656240019423
684,0.399,1800,0,1.0,0.0,0.0,54409.84493732502,412.195794979735,70.47922356006305,902.8290120019519
685,0.399,1800,0,0.9545454545454546,0.0,0.0,58619.63733160621,444.08816160307737,70.47922356006305,902.7656240019423
686,0.399,1800,0,0.9545454545454546,0.0,0.0,55862.3909339833,423.1999313180553,70.47922356006305,902.8290120019519
687,0.399,1800,0,0.9545454545454546,0.0,0.0,54105.49824621882,409.8901382289305,70.47922356006305,902.7646240019421
688,0.399,1800,0,1.0,0.0,0.0,53515.31276803717,405.4190361214937,70.47922356006305,902.7137639980974
689,0.399,1800,0,1.0,0.0,0.0,42691.10268712378,323.41744459942254,70.47922356006305,902.8167319961722
690,0.399,1800,0,0.9545454545454546,0.0,0.0,39013.727057566124,295.55853831489486,70.47922356007449,902.8290119950689
691,0.399,1800,0,0.9565217391304348,0.0,0.0,37423.01440104546,271.1812637756917,70.346327346147,902.7656239956486
692,0.399,1800,0,1.0,0.0,0.0,66226.39964344728,501.7151488139945,70.47922356006305,902.8290119950689
693,0.399,1800,1,1.0,0.0,0.9565217391304348,48107.19711349886,182.224231490526,35.416738180007656,945.4613440003886
694,0.399,1800,1,0.9545454545454546,0.045454545454545456,0.9166666666666666,39174.15580083826,148.38695379105403,36.945044640006245,902.9482600003739
695,0.399,1800,1,1.0,0.0,0.9565217391304348,66774.84566629764,252.93502146324863,35.416738180007656,902.0303839993248
696,0.399,1800,1,1.0,0.0,0.9166666666666666,41715.88336014403,108.63511291704174,25.56577419000784,902.0922759989153
697,0.399,1800,2,1.0,0.0,0.9444444444444444,77487.31582781376,60.06768668822772,11.674102380655407,881.4321520001768
698,0.399,1800,2,1.0,0.0,0.9166666666666666,48003.49052357671,121.22093566559775,24.80178869334005,902.9807400004202
699,0.399,1800,2,1.0,0.0,0.9428571428571428,76125.72646983522,116.40019337895293,21.96471462386053,902.921012000379
700,0.399,1800,2,1.0,0.0,0.9166666666666666,57662.64405761336,147.8529334810599,25.17790463016281,238.41823999952067
701,0.399,1800,2,1.0,0.0,0.9444444444444444,62031.41342027658,67.57234577372176,16.234604124451298,902.9210119988311
702,0.399,1800,3,1.0,0.0,0.9428571428571428,70951.92878604526,132.8687804982121,26.797115968544077,868.6456235324372
703,0.399,1800,3,0.9130434782608695,0.0,0.88,72691.54888562231,136.12649604049122,19.283237451693395,902.5795160003163
704,0.418,1800,0,1.0,0.0,0.0,58117.276062227305,440.2823944108129,70.47922356006305,854.2380680001281
705,0.418,1800,0,1.0,0.0,0.0,55920.81103747777,423.64250785968005,70.47922356006305,901.9835319998119
706,0.418,1800,0,1.0,0.0,0.0,59392.509044328064,449.9432503358187,70.47922356006305,902.9164079997972
707,0.418,1800,0,1.0,0.0,0.0,62333.38401264994,472.2226061564389,70.47922356006305,901.9905319990503
