,LORA_SF,LORA_TRANSMIT_POWER,hops,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
1011,11,8,0,1.0,0.0,0.9,66943.59780777451,278.9316575323938,23.60416849999875,576.3017760016628
1012,11,8,0,1.0,0.0,0.0,84244.96642525008,1276.438885231062,89.1390620799801,915.0579541391207
1013,11,8,0,0.9,0.1,0.8333333333333334,77718.95262362625,647.6579385302188,50.30179422398404,885.472864000742
1014,11,8,0,1.0,0.0,0.0,48496.014347074524,808.2669057845754,89.85827074398489,855.3851600009821
1015,11,8,1,0.9,0.1,0.0,40874.65794938681,681.2442991564469,89.85827074398489,1850.9896480022362
1016,11,8,1,0.9090909090909091,0.0,0.0,39153.40977267918,593.23348140423,89.13906207998583,1880.0554760020177
1017,11,8,1,1.0,0.0,0.0,73849.29279185155,1230.8215465308592,89.85827074398489,1910.2468240004428
1018,11,8,1,1.0,0.0,0.0,60477.31662507446,916.3229791677949,89.13906207997867,1970.0967359998212
1019,11,8,1,1.0,0.0,0.0,58714.203291631726,978.5700548605288,89.85827074398489,2000.2823400003526
1020,11,8,1,1.0,0.0,0.0,58907.20614896658,981.786769149443,89.85827074398489,2030.1114320024099
1021,11,8,1,1.0,0.0,0.0,60609.391715099315,1010.1565285849886,89.85827074398489,2060.34315200552
1022,11,8,1,1.0,0.0,0.0,49162.96037226743,819.3826728711239,89.85827074398489,2090.137616005639
1023,11,8,1,1.0,0.0,0.0,70199.12740570163,1169.9854567616937,89.85827074398489,2119.7824120045334
1024,11,10,0,1.0,0.0,0.0,68554.93077341269,1038.7110723244348,89.13906207998583,924.3921880007451
1025,11,10,0,1.0,0.0,0.0,65980.5255398928,1099.6754256648799,89.85827074397861,894.3917520003088
1026,11,10,0,1.0,0.0,0.0,72496.67919720898,1342.5310962446108,90.73730355554106,864.9357720009075
1027,11,10,0,1.0,0.0,0.0,74757.62869890984,1384.4005314612934,90.73730355554106,834.4175559997802
1028,11,10,0,1.0,0.0,0.0,76241.02686563964,1270.683781093994,89.85827074398647,804.5144639996251
1029,11,10,0,1.0,0.0,0.0,74238.18180376355,1237.3030300627258,89.85827074398331,774.9678839998614
1030,11,10,0,1.0,0.0,0.8181818181818181,67808.60298745848,627.85743506906,51.18082703553793,744.4092959998088
1031,11,10,0,1.0,0.0,0.0,64975.736900980904,1082.9289483496818,89.85827074398489,714.6474599998419
1032,11,10,0,1.0,0.0,0.0,67311.22863507275,1019.8671005314053,89.1390620799801,684.8856240014684
1033,11,10,0,1.0,0.0,0.0,58076.491155701566,967.9415192616927,89.85827074398489,654.3606640014295
1034,11,10,0,1.0,0.0,0.0,39865.03631723016,664.417271953836,89.85827074397861,624.5988280013917
1035,11,10,0,1.0,0.0,0.0,45622.77776724689,760.3796294541148,89.85827074398489,826.4733160006917
1036,11,10,0,1.0,0.0,0.0,71970.20857387941,1199.5034762313235,89.85827074398647,796.1941000005818
1037,11,10,0,1.0,0.0,0.0,73380.73301992008,1111.8292881806074,89.13906207997867,766.4322639996826
1038,11,10,0,1.0,0.0,0.8333333333333334,74931.46244176057,624.4288536813381,50.30179422398326,736.6704279997157
1039,11,10,0,1.0,0.0,0.0,74167.47907116123,1373.4718346511338,90.73730355554106,706.2194679997647
1040,11,10,0,1.0,0.0,0.0,65955.53030238714,1099.258838373119,89.85827074397861,676.3836319997827
1041,11,10,0,1.0,0.0,0.0,71985.82234647039,1199.7637057745064,89.85827074398647,646.6217960007834
1042,11,10,0,1.0,0.0,0.0,68084.52064969328,1134.7420108282213,89.85827074398647,616.204464001381
1043,11,10,0,1.0,0.0,0.0,63375.95287561227,1173.6287569557828,90.73730355553757,586.294628001313
1044,11,10,0,1.0,0.0,0.0,64030.26535814965,1067.1710893024942,89.85827074397861,556.5327920012751
