,LORA_SF,LORA_TRANSMIT_POWER,hops,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
460,9,2,0,1.0,0.0,0.8333333333333334,53145.97034802536,442.88308623354465,42.6995291359967,762.1392639992009
461,9,2,0,1.0,0.0,0.8461538461538461,51329.59728979512,219.35725337519284,24.365368494360037,731.9653039993027
462,9,2,0,1.0,0.0,0.0,51703.85971854657,783.3918139173722,76.41172512000169,701.6157239993754
463,9,2,1,0.9090909090909091,0.0,0.8333333333333334,34743.09760428433,275.7388698752725,40.69995658666299,1339.3176440003344
464,9,2,1,0.9090909090909091,0.0,0.0,33165.84491425874,502.51280173119306,76.41172512000169,1459.1801280005166
465,9,2,1,0.9090909090909091,0.0,0.0,55659.32080165001,843.3230424492425,76.41172512000169,1579.2473239984438
466,9,2,1,0.9090909090909091,0.0,0.0,55407.54912022541,839.5083200034153,76.41172512000169,1698.1726759983467
467,9,2,1,1.0,0.0,0.0,49459.601859328264,824.3266976554711,77.04848949600826,1818.3081519983498
468,9,2,1,0.9090909090909091,0.0,0.0,53287.724653711964,807.3897674804844,76.41172512000169,1938.4551399993088
469,9,2,1,1.0,0.0,0.9,47985.520527882516,266.5862251549029,24.33993495999723,2058.491640002001
470,9,2,1,1.0,0.0,0.8181818181818181,48462.383442452,278.5194450715632,27.496831302064336,2836.595276003787
471,9,2,1,1.0,0.0,0.8333333333333334,38005.1919004126,218.42064310581955,29.887713224823848,3600.1526560048405
472,9,2,1,0.9,0.1,0.0,30557.53380287879,509.2922300479798,77.04848949600826,1800.0775040024382
473,9,2,2,1.0,0.0,0.0,31835.528703593347,530.5921450598892,77.0484894960004,1463.696168000366
474,9,2,2,0.9090909090909091,0.0,0.0,33559.97721666188,508.4845032827557,76.41172512000169,1583.6196680007042
475,9,2,2,0.9090909090909091,0.0,0.0,41979.44558706878,636.0522058646785,76.41172512000027,1703.312143998939
476,9,2,2,0.9090909090909091,0.0,0.0,43705.349528224484,662.2022655791588,76.41172512000027,1822.6072559987697
477,9,2,2,1.0,0.0,0.0,43260.10479648285,721.0017466080475,77.04848949600826,1942.9904999989285
478,9,2,2,1.0,0.0,0.0,41683.36924427744,771.9142452643971,77.82675706666897,2063.622123999141
479,9,2,2,0.9,0.0,0.0,34647.536609341754,577.4589434890293,77.04848949600198,2183.6586240018332
480,9,4,0,1.0,0.0,0.0,46107.52809013027,768.4588015021711,77.04848949600198,949.7310160001603
481,9,4,0,1.0,0.0,0.0,48204.08401239737,803.4014002066228,77.04848949600198,919.9161960002975
482,9,4,0,1.0,0.0,0.0,52636.56269194326,797.5236771506554,76.41172512000169,889.9419799998659
483,9,4,0,1.0,0.0,0.0,57613.83928388583,872.9369588467549,76.41172512000169,859.3180279993085
484,9,4,0,1.0,0.0,0.0,54863.579753985316,914.3929958997553,77.04848949600826,875.9043839993283
485,9,4,0,1.0,0.0,0.0,51231.55363288666,853.8592272147777,77.04848949600355,846.1611759994448
486,9,4,0,1.0,0.0,0.0,48123.24665483516,802.0541109139193,77.04848949600198,816.638711999447
487,9,4,0,1.0,0.0,0.0,49038.42536339945,817.3070893899909,77.04848949600198,786.1311240012255
